CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
135,41,37,10,117,176,90
136,31,37,10,95,158,90
137,69,56,30,569,619,90
138,23,74,30,18,83,90
139,100,27,30,8,78,90
140,62,79,40,604,652,90
141,70,57,20,461,539,90
142,53,71,30,856,903,90
143,86,30,20,52,116,90
144,52,33,10,504,578,90
145,42,15,10,44,121,90
146,29,52,10,686,750,90
147,55,31,10,399,446,90
148,28,35,10,540,597,90
149,46,2,20,287,358,90
150,53,82,20,548,628,90
151,96,36,10,230,293,90
152,87,25,10,778,848,90
153,69,52,20,460,524,90
154,65,87,30,281,338,90
155,28,31,10,633,688,90
156,91,33,10,487,558,90
157,31,26,10,264,309,90
158,35,19,40,5,69,90
159,48,33,10,811,878,90
160,69,90,20,352,418,90
161,90,26,10,523,587,90
162,30,29,10,622,685,90
163,38,69,20,647,723,90
164,43,30,10,522,569,90
165,96,33,10,172,249,90
166,59,79,30,1052,1094,90
167,56,28,10,790,837,90
168,38,61,10,779,828,90
169,23,81,20,90,136,90
170,0,41,20,564,619,90
171,30,33,10,334,385,90
172,54,42,50,145,187,90
173,72,56,20,440,489,90
174,20,86,40,470,528,90
175,76,60,20,365,402,90
176,22,75,20,163,244,90
177,22,57,20,783,826,90
178,6,35,10,263,341,90
179,64,53,30,649,719,90
180,30,36,10,683,744,90
181,67,61,30,207,258,90
182,61,77,20,0,59,90
183,18,52,10,459,508,90
184,44,71,10,271,339,90
185,23,33,10,212,247,90
186,50,33,10,215,268,90
187,37,17,40,85,148,90
188,50,3,20,142,198,90
189,44,16,10,604,699,90
190,39,65,20,80,124,90
191,39,64,10,83,158,90
192,65,55,30,590,658,90
193,1,33,20,465,524,90
194,35,51,40,146,194,90
195,65,79,40,456,490,90
196,36,36,10,147,227,90
197,37,66,20,77,150,90
198,59,49,10,27,92,90
199,4,44,20,786,847,90
200,42,68,20,258,331,90
201,34,28,20,50,138,90
202,43,70,10,75,172,90
203,51,37,10,421,471,90
204,76,62,20,395,449,90
205,43,33,10,703,741,90
206,23,83,10,642,697,90
207,37,28,10,399,459,90
208,0,37,30,525,587,90
209,68,54,30,653,727,90
210,34,8,20,238,299,90
211,17,84,40,452,521,90
212,9,36,10,523,588,90
213,9,35,20,196,228,90
214,28,27,10,703,765,90
215,33,34,10,616,674,90
216,50,37,10,516,585,90
217,86,33,10,595,642,90
218,12,80,40,489,542,90
219,44,10,30,395,452,90
220,32,31,10,524,602,90
221,46,69,30,835,882,90
222,38,67,10,458,512,90
223,40,65,10,318,381,90
224,41,64,10,937,991,90
225,83,37,20,89,146,90
226,73,55,10,306,389,90
227,43,67,20,955,1025,90
228,0,38,20,328,379,90
229,42,45,10,230,275,90
230,25,29,10,113,184,90
231,41,61,20,223,272,90
232,30,54,10,53,123,90
233,22,50,10,598,677,90
234,20,59,10,121,201,90
235,33,34,10,130,201,90
236,38,11,10,696,776,90
237,69,82,20,356,418,90
238,29,66,10,365,421,90
239,43,61,20,618,696,90
240,38,67,10,568,631,90
241,49,32,10,757,806,90
242,35,70,10,326,375,90
243,14,81,40,495,541,90
244,43,63,20,528,594,90
245,63,55,30,525,572,90
246,63,88,20,205,274,90
247,55,83,10,350,432,90
248,73,64,30,665,728,90
249,67,55,20,444,500,90
250,46,28,10,762,805,90
251,23,78,20,134,187,90
252,0,42,30,471,514,90
253,20,88,20,634,707,90
254,32,56,20,945,1000,90
255,51,32,10,411,471,90
256,40,67,10,309,352,90
257,29,58,20,628,683,90
258,71,64,30,600,651,90
259,33,54,20,741,814,90
260,96,39,20,311,386,90
261,90,35,30,18,95,90
262,62,83,30,576,640,90
263,99,27,30,405,483,90
264,24,60,10,992,1063,90
265,64,59,10,160,216,90
266,26,33,10,179,241,90
267,46,34,10,613,673,90
268,10,87,40,415,455,90
269,51,29,10,522,607,90
270,11,32,10,244,295,90
271,15,74,20,128,167,90
272,25,36,10,1022,1090,90
273,35,2,30,367,416,90
274,51,33,10,539,598,90
275,40,74,10,57,145,90
276,32,60,10,761,793,90
277,35,28,10,285,332,90
278,58,71,10,113,176,90
279,66,50,20,20,87,90
280,31,57,20,566,638,90
281,75,57,20,320,370,90
282,51,30,10,592,673,90
283,33,54,10,69,134,90
284,89,31,10,901,964,90
285,49,28,10,541,625,90
286,66,50,10,142,197,90
287,11,81,10,332,397,90
288,24,50,40,101,162,90
289,40,10,30,512,573,90
290,43,37,10,774,815,90
291,7,45,20,95,150,90
292,55,35,10,914,965,90
293,42,34,10,903,949,90
294,44,35,10,942,997,90
295,30,56,20,165,242,90
296,50,31,10,598,667,90
297,61,61,10,191,260,90
298,20,49,10,263,312,90
299,14,81,40,348,402,90
300,22,83,20,624,692,90
301,38,68,20,204,265,90
302,51,29,10,291,363,90
303,16,60,10,627,710,90
304,33,26,10,188,266,90
305,35,64,20,240,314,90
306,52,78,10,734,807,90
307,62,91,30,585,637,90
308,24,82,10,558,610,90
309,61,56,10,708,785,90
310,88,36,10,569,630,90
311,86,29,30,356,425,90
312,46,67,10,0,44,90
313,62,55,20,769,845,90
314,36,32,10,971,1044,90
315,31,23,10,346,403,90
316,32,28,10,567,630,90
317,51,46,50,147,201,90
318,63,50,10,545,609,90
319,30,85,20,684,764,90
320,26,32,10,719,783,90
321,36,37,10,1015,1091,90
322,30,33,10,522,591,90
323,25,50,10,704,755,90
324,40,4,30,362,413,90
325,38,12,40,56,92,90
326,60,76,10,950,1008,90
327,2,34,30,506,547,90
328,24,31,30,476,537,90
329,46,10,40,42,112,90
330,86,43,30,68,142,90
331,30,34,10,859,929,90
332,2,42,40,23,101,90
333,34,5,20,110,179,90
334,54,29,50,222,264,90
335,72,56,10,259,335,90
336,44,70,10,899,970,90
337,33,10,10,139,217,90
338,57,62,10,216,268,90
339,43,1,20,372,424,90
340,23,48,10,0,61,90
341,89,31,10,1028,1098,90
342,1,40,30,471,506,90
343,67,82,30,320,384,90
344,85,38,30,60,137,90
345,16,90,20,669,744,90
346,20,70,30,727,791,90
347,2,43,20,576,645,90
348,53,44,10,990,1045,90
349,90,31,10,508,569,90
350,58,74,20,0,63,90
351,54,35,10,466,509,90
352,53,32,20,249,289,90
353,47,66,10,863,919,90
354,40,69,10,486,566,90
355,24,51,40,218,260,90
356,65,54,10,708,770,90
357,54,79,10,786,871,90
358,89,36,20,162,220,90
359,43,13,20,342,416,90
360,64,57,10,849,912,90
361,31,70,10,471,520,90
362,29,26,10,514,581,90
363,31,25,20,960,1033,90
364,46,28,10,0,76,90
365,37,12,10,694,793,90
366,36,11,40,198,268,90
367,38,69,10,40,129,90
368,39,31,10,218,298,90
369,49,77,20,612,695,90
370,41,66,10,102,169,90
371,69,55,30,464,527,90
372,92,35,10,444,498,90
373,71,64,30,519,563,90
374,29,3,30,442,508,90
375,31,55,10,1061,1124,90
376,54,90,20,599,679,90
377,65,65,10,770,829,90
378,0,45,30,505,544,90
379,50,68,20,1000,1071,90
380,17,79,20,49,85,90
381,27,43,10,995,1058,90
382,64,55,10,801,842,90
383,62,71,20,105,146,90
384,25,57,20,846,889,90
385,67,57,30,513,574,90
386,85,31,10,1089,1124,90
387,29,27,10,1064,1146,90
388,66,47,10,0,77,90
389,90,36,10,210,277,90
390,17,75,20,70,118,90
391,84,42,20,150,216,90
392,15,78,30,38,109,90
393,52,33,20,237,312,90
394,25,54,40,167,219,90
395,12,34,10,303,368,90
396,15,53,10,806,855,90
397,88,35,10,563,634,90
398,61,52,10,29,97,90
399,30,33,10,1043,1124,90
400,51,24,10,751,801,90
401,38,16,10,667,762,90
402,28,54,10,806,848,90
403,52,28,10,655,705,90
404,41,11,10,716,816,90
405,42,35,10,721,764,90
406,36,71,20,940,989,90
407,90,26,10,539,614,90
408,79,25,30,31,117,90
409,75,29,30,52,140,90
410,89,35,20,128,189,90
411,70,65,20,468,537,90
412,29,47,10,54,120,90
413,59,72,30,382,429,90
414,57,76,20,379,440,90
415,82,36,10,756,816,90
416,33,74,10,764,841,90
417,11,43,30,938,1013,90
418,67,94,20,660,731,90
419,39,9,40,235,304,90
420,18,53,10,396,448,90
421,90,32,10,555,616,90
422,27,53,20,930,983,90
423,46,67,10,726,779,90
424,39,37,10,274,335,90
425,13,50,10,351,397,90
426,48,29,10,664,718,90
427,44,67,30,53,103,90
428,43,67,10,882,935,90
429,28,20,10,362,399,90
430,65,74,10,95,164,90
431,58,88,10,109,169,90
432,47,28,10,835,874,90
433,38,17,10,601,695,90
434,34,69,10,1035,1118,90
435,4,42,20,1056,1107,90
436,21,54,20,488,527,90
437,56,29,10,1046,1102,90
438,50,70,20,25,77,90
439,14,71,20,130,178,90
440,26,82,20,667,741,90
441,28,31,20,622,705,90
442,30,35,10,738,798,90
443,29,53,20,915,957,90
444,86,16,10,755,799,90
445,78,28,10,778,827,90
446,44,64,20,160,209,90
447,43,6,30,614,657,90
448,40,62,20,393,450,90
449,3,45,20,573,623,90
450,71,58,20,336,383,90
451,72,55,10,261,330,90
452,100,36,20,665,746,90
453,8,45,30,79,146,90
454,80,61,20,319,361,90
455,91,33,20,893,952,90
456,69,54,10,734,789,90
457,40,68,20,170,221,90
458,42,0,30,521,578,90
459,20,29,10,876,938,90
460,69,63,10,264,331,90
461,43,67,20,673,743,90
462,43,66,10,0,65,90
463,37,21,10,269,323,90
464,6,27,40,79,144,90
465,28,54,40,986,1031,90
466,69,57,30,610,666,90
467,21,78,10,846,895,90
468,24,33,10,745,811,90
469,93,31,20,248,306,90
470,59,78,30,713,778,90
471,7,35,10,252,311,90
472,29,35,10,773,817,90
473,39,12,40,268,334,90
474,47,43,10,798,833,90
475,67,55,20,510,574,90
476,16,49,10,939,1041,90
477,24,52,10,65,153,90
478,92,31,20,119,173,90
479,27,56,40,80,132,90
480,29,54,10,316,380,90
481,10,41,40,34,113,90
482,27,53,10,180,227,90
483,88,35,20,102,163,90
484,69,65,10,121,186,90
485,46,37,10,0,76,90
486,18,71,20,94,146,90
487,87,37,20,69,139,90
488,58,43,10,0,52,90
489,0,48,30,465,495,90
490,46,65,10,64,120,90
491,11,30,20,157,202,90
492,63,81,20,684,759,90
493,29,32,30,458,495,90
494,10,40,10,322,379,90
495,66,86,10,311,356,90
496,28,38,20,116,202,90
497,91,40,30,736,816,90
498,42,7,30,348,393,90
499,75,48,10,211,294,90
500,30,37,10,780,858,90
501,13,79,20,535,605,90
502,32,35,20,30,128,90
503,15,75,20,7,59,90
504,61,58,10,137,181,90
505,62,51,10,73,146,90
506,60,85,10,328,371,90
507,69,61,10,55,122,90
508,21,77,30,538,585,90
509,13,83,10,248,315,90
510,95,36,20,290,352,90
511,28,84,20,958,1026,90
512,56,87,10,237,289,90
513,49,40,50,523,568,90
514,33,9,30,505,562,90
515,37,68,10,584,654,90
516,63,58,10,756,815,90
517,47,65,20,1003,1075,90
518,11,45,20,754,821,90
519,27,45,10,813,885,90
520,26,45,20,898,948,90
521,4,46,10,392,434,90
522,42,68,10,693,745,90
523,31,27,10,312,374,90
524,20,30,10,783,828,90
525,48,28,10,464,529,90
526,65,89,20,362,427,90
527,20,33,10,889,945,90
528,68,77,20,274,328,90
529,46,33,10,893,951,90
530,26,31,10,550,607,90
531,58,83,20,422,475,90
532,57,29,10,402,440,90
533,50,35,10,709,749,90
534,41,66,10,682,740,90
535,49,38,50,691,744,90
536,8,43,20,761,840,90
537,45,77,20,668,730,90
538,79,47,20,356,408,90
539,23,57,10,707,761,90
540,30,38,10,990,1050,90
541,43,32,10,103,164,90
542,57,48,10,27,92,90
543,85,27,10,531,593,90
544,38,3,20,582,653,90
545,18,52,10,247,296,90
546,25,45,20,777,839,90
547,18,48,10,208,266,90
548,36,73,10,549,612,90
549,53,35,50,311,354,90
550,59,70,20,63,106,90
551,14,68,20,62,109,90
552,32,27,10,389,446,90
553,22,71,30,36,108,90
554,0,38,30,476,531,90
555,55,35,10,498,555,90
556,6,43,20,632,692,90
557,52,26,10,495,543,90
558,47,34,10,847,912,90
559,60,81,30,180,210,90
560,8,46,20,761,820,90
561,82,26,10,884,932,90
562,55,61,10,831,889,90
563,19,52,10,480,533,90
564,40,36,10,57,119,90
565,35,62,20,655,732,90
566,65,55,10,17,67,90
567,45,70,30,913,956,90
568,69,57,20,396,473,90
569,47,30,10,655,707,90
570,29,26,10,264,314,90
571,53,19,10,476,541,90
572,45,8,40,220,289,90
573,9,39,30,107,170,90
574,63,83,10,289,340,90
575,59,79,30,815,879,90
576,40,67,10,987,1048,90
577,2,56,30,515,560,90
578,86,27,10,676,737,90
579,63,76,20,13,64,90
580,58,86,20,690,754,90
581,37,55,20,918,964,90
582,55,39,50,316,380,90
583,63,79,30,167,211,90
584,47,71,10,747,790,90
585,42,27,10,493,523,90
586,25,22,10,725,790,90
587,60,60,10,278,352,90
588,38,30,10,604,660,90
589,43,6,30,425,464,90
590,5,32,10,274,325,90
591,3,42,20,735,797,90
592,37,72,20,660,743,90
593,45,27,10,173,231,90
594,37,12,10,666,740,90
595,47,70,10,932,998,90
596,52,35,10,542,583,90
597,100,26,30,399,483,90
598,64,65,30,662,718,90
599,29,43,10,877,938,90
600,57,80,10,749,822,90
601,28,32,10,356,412,90
602,32,31,20,74,166,90
603,36,33,10,358,421,90
604,27,89,10,553,598,90
605,65,84,30,166,209,90
606,85,33,30,15,104,90
607,60,53,10,58,121,90
608,21,81,10,596,647,90
609,31,54,20,905,952,90
610,15,77,20,391,455,90
611,42,17,10,241,297,90
612,25,47,20,865,942,90
613,50,41,10,198,266,90
614,32,67,20,930,1009,90
615,14,39,20,196,226,90
616,40,8,40,192,269,90
617,44,31,10,654,708,90
618,20,48,10,194,246,90
619,45,40,10,1022,1080,90
620,38,60,10,729,790,90
621,46,12,10,94,153,90
622,85,24,10,554,625,90
623,67,55,10,593,652,90
624,66,50,10,862,927,90
625,26,28,10,106,170,90
626,26,45,40,142,201,90
627,65,59,30,554,620,90
628,23,89,10,584,630,90
629,56,80,10,470,538,90
630,33,66,20,661,738,90
631,6,40,20,422,464,90
632,0,45,10,451,501,90
633,42,69,20,960,1043,90
634,59,80,30,147,197,90
635,0,41,20,351,408,90
636,42,74,10,570,626,90
637,32,57,10,482,521,90
638,27,51,10,770,840,90
639,95,23,30,439,508,90
640,0,41,30,457,511,90
641,22,30,20,246,276,90
642,19,61,10,454,499,90
643,56,55,20,31,82,90
644,20,49,10,350,407,90
645,42,63,10,74,154,90
646,52,42,10,1066,1117,90
647,42,61,20,271,348,90
648,58,78,20,673,750,90
649,25,55,20,553,614,90
650,71,78,40,330,378,90
651,35,74,20,235,311,90
652,44,65,10,875,926,90
653,76,53,20,795,847,90
654,17,82,40,515,560,90
655,55,56,10,873,929,90
656,27,49,10,69,152,90
657,46,42,10,0,55,90
658,96,45,20,418,486,90
659,43,0,30,410,456,90
660,44,32,10,157,226,90
661,55,78,30,546,604,90
662,46,21,10,717,783,90
663,84,28,10,470,546,90
664,52,26,10,559,638,90
665,64,58,10,714,788,90
666,59,78,30,200,244,90
667,65,60,30,957,1035,90
668,31,38,10,1049,1106,90
669,32,27,10,950,1014,90
670,28,32,10,784,834,90
671,67,84,20,380,452,90
672,31,70,30,383,435,90
673,57,81,10,67,124,90
674,20,85,10,326,399,90
675,27,32,10,520,575,90
676,61,84,30,212,255,90
677,28,37,30,497,549,90
678,74,48,20,611,666,90
679,25,61,10,28,94,90
680,97,34,30,370,431,90
681,44,9,20,297,353,90
682,28,85,20,689,761,90
683,52,41,10,0,75,90
684,38,5,30,465,517,90
685,45,64,20,1007,1080,90
686,24,53,20,524,562,90
687,42,14,10,155,212,90
688,51,33,10,391,463,90
689,84,33,20,71,138,90
690,50,38,10,105,164,90
691,73,62,30,588,651,90
692,33,53,20,585,659,90
693,11,73,20,162,241,90
694,14,45,40,85,162,90
695,83,32,10,134,194,90
696,13,48,20,785,843,90
697,34,85,20,677,749,90
698,48,30,50,485,550,90
699,74,56,10,677,735,90
700,26,33,10,898,947,90
701,43,3,20,298,347,90
702,40,76,10,565,643,90
703,44,11,30,382,432,90
704,23,28,10,812,871,90
705,50,35,50,333,391,90
706,32,32,10,0,73,90
707,39,12,40,153,209,90
708,31,11,20,598,653,90
709,59,30,10,497,559,90
710,34,72,10,77,147,90
711,35,43,10,0,57,90
712,21,72,30,85,141,90
713,23,57,10,977,1033,90
714,20,50,10,348,403,90
715,84,18,10,553,630,90
716,82,30,10,654,702,90
717,22,38,10,9,91,90
718,19,80,20,69,111,90
719,56,57,10,825,891,90
720,42,31,10,929,999,90
721,3,44,30,459,504,90
722,44,71,30,858,903,90
723,48,43,10,186,249,90
724,64,66,10,843,892,90
725,87,25,10,594,680,90
726,0,40,30,767,818,90
727,5,43,20,1040,1076,90
728,0,43,20,574,633,90
729,46,31,10,733,767,90
730,97,33,10,554,626,90
731,90,37,10,179,231,90
732,31,11,30,467,530,90
733,77,58,20,333,388,90
734,31,48,20,783,865,90
735,38,12,20,540,618,90
736,91,30,10,950,995,90
737,46,70,10,583,653,90
738,25,62,20,475,520,90
739,49,41,10,94,148,90
740,34,69,10,696,755,90
741,62,55,10,23,91,90
742,57,80,20,96,147,90
743,2,44,10,647,703,90
744,27,53,10,30,79,90
745,42,20,10,674,763,90
746,47,28,10,689,742,90
747,35,35,20,32,110,90
748,35,38,10,246,319,90
749,32,51,20,893,946,90
750,23,53,10,401,457,90
751,13,83,10,253,317,90
752,39,27,10,511,593,90
753,43,3,30,503,559,90
754,37,65,10,535,601,90
755,43,27,10,715,760,90
756,28,59,20,292,341,90
757,50,38,10,210,258,90
758,30,61,10,987,1035,90
759,29,32,10,823,881,90
760,40,65,10,121,210,90
761,16,79,40,319,362,90
762,44,73,20,643,731,90
763,96,38,20,855,926,90
764,42,22,10,105,164,90
765,43,69,10,898,952,90
766,42,65,20,613,707,90
767,44,36,10,930,984,90
768,41,40,10,110,160,90
769,3,49,20,508,566,90
770,17,76,20,1032,1082,90
771,66,56,30,530,591,90
772,27,31,10,981,1048,90
773,23,37,10,573,632,90
774,41,64,10,963,1048,90
775,49,65,30,804,848,90
776,18,82,40,178,239,90
777,33,34,10,306,361,90
778,88,28,10,691,746,90
779,68,85,40,508,555,90
780,44,66,10,101,184,90
781,29,27,10,859,911,90
782,33,19,10,671,771,90
783,9,31,20,446,481,90
784,29,45,10,349,418,90
785,13,39,30,0,71,90
786,36,71,10,498,560,90
787,77,33,10,813,856,90
788,21,91,10,632,682,90
789,54,32,10,430,478,90
790,35,35,30,440,498,90
791,36,64,20,252,322,90
792,85,27,10,656,726,90
793,24,29,10,1066,1142,90
794,25,54,10,266,317,90
795,64,88,20,384,452,90
796,43,72,20,109,161,90
797,96,34,10,258,316,90
798,58,82,30,191,243,90
799,53,32,10,74,131,90
800,63,79,30,212,247,90
801,60,62,10,833,883,90
802,61,56,10,933,1004,90
803,60,79,10,711,793,90
804,23,32,10,619,690,90
805,40,60,10,353,396,90
806,29,26,10,315,384,90
807,27,26,10,509,570,90
808,20,59,10,61,169,90
809,36,19,10,660,754,90
810,66,60,20,420,489,90
811,42,33,10,207,285,90
812,19,89,10,602,645,90
813,40,63,20,600,689,90
814,41,35,10,252,309,90
815,44,62,20,159,215,90
816,42,16,10,92,170,90
817,49,67,10,972,1020,90
818,21,61,10,794,830,90
819,24,78,30,0,66,90
820,87,25,10,502,576,90
821,34,12,10,433,522,90
822,23,85,30,103,171,90
823,35,9,30,404,469,90
824,89,42,30,22,101,90
825,39,13,10,942,1015,90
826,86,31,10,676,741,90
827,34,32,10,111,171,90
828,47,62,10,0,63,90
829,35,71,20,689,752,90
830,36,16,40,46,100,90
831,65,51,10,777,837,90
832,59,37,20,621,678,90
833,70,61,20,612,660,90
834,52,41,20,503,544,90
835,89,26,10,1042,1087,90
836,31,55,10,701,748,90
837,29,28,10,259,317,90
838,26,34,10,706,764,90
839,27,26,10,822,887,90
840,61,56,10,531,600,90
841,48,37,10,821,870,90
842,61,76,30,539,611,90
843,5,30,10,358,433,90
844,26,52,10,706,778,90
845,26,26,10,740,800,90
846,26,28,10,180,221,90
847,35,65,10,358,391,90
848,14,34,20,150,185,90
849,67,61,30,511,568,90
850,0,41,10,622,671,90
851,38,29,10,239,294,90
852,28,32,10,789,853,90
853,42,1,30,483,546,90
854,26,51,40,1012,1086,90
855,31,7,20,591,645,90
856,2,44,10,745,797,90
857,7,43,20,498,542,90
858,39,67,20,621,687,90
859,39,70,10,649,727,90
860,44,29,10,650,716,90
861,46,6,20,290,334,90
862,89,27,10,466,548,90
863,41,68,10,0,46,90
864,29,54,10,671,751,90
865,68,57,10,771,844,90
866,34,1,20,573,641,90
867,40,11,40,163,246,90
868,97,25,30,334,381,90
869,26,51,10,204,245,90
870,20,59,10,434,497,90
871,33,43,20,753,819,90
872,0,47,20,580,636,90
873,55,79,30,539,604,90
874,46,75,10,723,783,90
875,3,38,20,1066,1117,90
876,19,81,40,362,411,90
877,16,39,40,117,185,90
878,37,13,40,89,128,90
879,11,34,40,76,157,90
880,70,58,30,581,643,90
881,28,38,30,959,1005,90
882,32,70,20,216,258,90
883,86,38,10,240,288,90
884,85,31,20,116,182,90
885,62,83,20,389,455,90
886,73,55,30,574,644,90
887,61,78,10,624,676,90
888,1,39,10,322,384,90
889,90,32,20,243,294,90
890,47,75,30,861,895,90
891,85,41,10,644,696,90
892,39,39,10,183,259,90
893,51,24,10,461,542,90
894,29,70,30,0,82,90
895,38,37,10,321,379,90
896,65,62,30,660,721,90
897,28,51,20,330,401,90
898,61,54,30,595,649,90
899,36,65,20,618,703,90
900,39,11,10,826,923,90
901,28,56,10,109,187,90
902,20,75,20,64,117,90
903,93,34,30,356,441,90
904,46,37,10,0,54,90
905,43,41,10,24,95,90
906,25,47,10,474,519,90
907,62,53,20,581,643,90
908,45,23,10,506,578,90
909,40,69,20,654,731,90
910,15,80,40,351,395,90
911,91,28,20,16,81,90
912,36,29,10,726,776,90
913,97,37,20,302,379,90
914,29,34,20,548,611,90
915,30,37,10,775,845,90
916,50,37,50,184,235,90
917,15,39,20,636,697,90
918,32,57,20,959,1008,90
919,29,38,10,681,753,90
920,31,47,20,879,942,90
921,84,34,10,642,697,90
922,28,52,40,180,238,90
923,0,36,20,611,668,90
924,32,65,10,362,417,90
925,16,36,10,454,517,90
926,29,30,10,1066,1146,90
927,95,34,30,350,419,90
928,40,63,10,17,78,90
929,71,56,10,262,347,90
930,72,91,10,281,337,90
931,43,62,10,618,675,90
932,31,33,30,423,478,90
933,50,30,10,936,979,90
934,65,56,10,169,235,90
935,47,63,10,914,964,90
936,91,36,20,295,358,90
937,70,56,10,244,313,90
938,86,24,10,676,733,90
939,21,52,10,621,687,90
940,40,0,20,282,333,90
941,43,16,10,96,149,90
942,56,51,10,18,74,90
943,32,53,10,615,687,90
944,98,31,30,321,377,90
945,24,77,40,510,565,90
946,55,86,30,554,604,90
947,4,36,10,259,322,90
948,20,75,20,61,123,90
949,46,13,10,149,204,90
950,87,33,10,402,470,90
951,27,37,10,273,346,90
952,40,70,10,532,623,90
953,43,70,10,55,144,90
954,53,75,20,853,886,90
955,36,33,20,117,194,90
956,9,39,40,772,842,90
957,57,36,10,536,599,90
958,0,34,30,493,536,90
959,61,81,30,272,313,90
960,31,32,10,479,535,90
961,21,88,40,410,451,90
962,36,27,10,360,441,90
963,24,32,30,786,855,90
964,37,28,10,960,992,90
965,28,56,10,692,724,90
966,41,74,30,829,878,90
967,50,28,10,709,756,90
968,60,84,10,117,173,90
969,33,28,20,94,178,90
970,95,29,10,919,998,90
971,24,76,30,0,62,90
972,29,32,10,677,740,90
973,80,53,20,391,457,90
974,65,86,20,366,432,90
975,98,32,10,362,419,90
976,66,78,10,168,229,90
977,5,44,30,66,129,90
978,20,56,10,417,478,90
979,92,33,10,483,567,90
980,72,66,30,992,1051,90
981,41,65,20,281,359,90
982,16,72,20,146,231,90
983,21,59,20,563,597,90
984,86,37,30,98,187,90
985,85,23,10,760,810,90
986,42,21,10,656,738,90
987,56,73,20,18,70,90
