item,price,weight,sol
1317,30,480,0
1318,912,408,0
1319,606,313,0
1320,794,995,0
1321,537,400,0
1322,958,685,0
1323,979,592,0
1324,42,908,0
1325,757,330,0
1326,652,317,0
1327,723,984,0
1328,605,665,0
1329,25,635,0
1330,469,685,0
1331,568,360,0
1332,327,703,0
1333,377,859,0
1334,63,748,0
1335,576,793,0
1336,466,865,0
1337,147,271,0
1338,267,187,0
1339,641,46,0
1340,112,50,0
1341,3,962,0
1342,912,341,0
1343,214,683,0
1344,745,941,0
1345,89,416,0
1346,216,638,0
1347,994,367,0
1348,434,662,0
1349,335,179,0
1350,373,255,0
1351,630,820,0
1352,912,408,0
1353,149,932,0
1354,9,140,0
1355,335,179,0
1356,664,386,0
1357,216,638,0
1358,825,422,0
1359,976,447,0
1360,720,856,0
1361,997,199,0
1362,938,897,0
1363,94,485,0
1364,472,619,0
1365,433,496,0
1366,113,220,0
1367,182,648,0
1368,136,733,0
1369,303,748,0
1370,385,530,0
1371,347,564,0
1372,536,923,0
1373,602,412,0
1374,279,660,0
1375,993,671,0
1376,952,64,0
1377,100,307,0
1378,492,587,0
1379,840,268,0
1380,256,472,0
1381,359,515,0
1382,893,984,0
1383,126,343,0
1384,347,346,0
1385,253,812,0
1386,764,487,0
1387,509,300,0
1388,832,277,0
1389,126,343,0
1390,252,467,0
1391,433,496,0
1392,5,77,0
1393,904,370,0
1394,338,348,0
1395,754,340,0
1396,700,72,0
1397,93,793,0
1398,667,122,0
1399,893,984,0
1400,998,181,0
1401,878,293,0
1402,3,962,0
1403,943,895,0
1404,934,881,0
1405,917,850,0
1406,112,50,0
1407,666,45,0
1408,359,515,0
1409,253,33,0
1410,997,199,0
1411,772,645,0
1412,286,992,0
1413,779,853,0
1414,957,564,0
1415,469,685,0
1416,941,965,0
1417,297,780,0
1418,675,668,0
1419,444,107,0
1420,853,390,0
1421,503,720,0
1422,725,314,0
1423,201,886,0
1424,954,26,0
1425,168,770,0
1426,810,313,0
1427,754,156,0
1428,658,955,0
1429,437,857,0
1430,282,8,0
1431,737,600,0
1432,49,952,0
1433,256,472,0
1434,542,785,0
1435,772,902,0
1436,218,518,0
1437,640,502,0
1438,752,295,0
1439,97,184,0
1440,60,327,0
1441,181,88,0
1442,575,430,0
1443,95,764,0
1444,448,310,0
1445,342,958,0
1446,94,231,0
1447,486,853,0
1448,998,181,0
1449,882,798,0
1450,512,516,0
1451,203,990,0
1452,103,227,0
1453,82,165,0
1454,961,157,0
1455,843,821,0
1456,895,403,0
1457,943,52,0
1458,690,250,0
1459,479,540,0
1460,20,665,0
1461,108,997,0
1462,167,596,0
1463,63,748,0
1464,235,749,0
1465,420,457,0
1466,900,593,0
1467,779,853,0
1468,754,156,0
1469,128,567,0
1470,214,179,0
1471,425,299,0
1472,764,962,0
1473,537,400,0
1474,958,541,0
1475,60,327,0
1476,859,74,0
1477,79,88,0
1478,395,153,0
1479,395,153,0
1480,833,527,0
1481,897,269,0
1482,63,748,0
1483,843,224,0
1484,500,294,0
1485,598,94,0
1486,319,496,0
1487,931,315,0
1488,229,834,0
1489,815,845,0
1490,303,748,0
1491,494,553,0
1492,503,720,0
1493,97,826,0
1494,568,360,0
1495,146,852,0
1496,976,447,0
1497,759,449,0
1498,204,295,0
1499,754,156,0
1500,260,275,0
1501,319,496,0
1502,81,972,0
1503,878,293,0
1504,229,834,0
1505,20,665,0
1506,115,405,0
1507,491,812,0
1508,252,467,0
1509,291,836,0
1510,206,322,0
1511,149,932,0
1512,86,711,0
1513,637,603,0
1514,970,359,0
1515,904,370,0
1516,825,422,0
1517,457,43,0
1518,126,16,0
1519,126,343,0
1520,181,88,0
1521,686,642,0
1522,931,52,0
1523,757,330,0
1524,533,615,0
1525,541,502,0
1526,58,213,0
1527,153,196,0
1528,895,403,0
1529,384,447,0
1530,196,529,0
1531,113,220,0
1532,373,255,0
1533,49,952,0
1534,827,798,0
1535,346,721,0
1536,746,163,0
1537,346,721,0
1538,71,97,0
1539,889,28,0
1540,291,836,0
1541,103,776,0
1542,856,71,0
1543,993,671,0
1544,961,157,0
1545,448,732,0
1546,531,191,0
1547,779,853,0
1548,977,376,0
1549,639,975,0
1550,838,277,0
1551,574,315,0
1552,102,16,0
1553,477,34,0
1554,113,910,0
1555,531,665,0
1556,487,600,0
1557,389,324,0
1558,954,26,0
1559,339,467,0
1560,961,157,0
1561,779,853,0
1562,81,972,0
1563,102,16,0
1564,697,358,0
1565,825,422,0
1566,129,868,0
1567,327,703,0
1568,971,323,0
1569,126,676,0
1570,291,60,0
1571,820,822,0
1572,126,16,0
1573,324,330,0
1574,961,157,0
1575,665,388,0
1576,401,196,0
1577,126,16,0
1578,279,660,0
1579,424,527,0
1580,430,101,0
1581,457,43,0
1582,537,400,0
1583,867,606,0
1584,918,564,0
1585,649,322,0
1586,359,901,0
1587,289,486,0
1588,286,992,0
1589,479,540,0
1590,943,52,0
1591,711,988,0
1592,269,567,0
1593,108,997,0
1594,742,811,0
1595,102,16,0
1596,203,990,0
1597,897,269,0
1598,943,411,0
1599,815,845,0
1600,20,311,0
1601,689,678,0
1602,815,845,0
1603,20,311,0
1604,649,866,0
1605,726,98,0
1606,153,196,0
1607,138,787,0
1608,682,261,0
1609,20,311,0
1610,791,9,0
1611,874,138,0
1612,24,286,0
1613,660,417,0
1614,842,746,0
1615,237,822,0
1616,980,343,0
1617,116,201,0
1618,752,295,0
1619,958,541,0
1620,103,227,0
1621,167,596,0
1622,95,764,0
1623,725,647,0
1624,244,722,0
1625,912,408,0
1626,195,801,0
1627,537,400,0
1628,997,199,0
1629,766,976,0
1630,998,181,0
1631,420,826,0
1632,25,635,0
1633,433,496,0
1634,913,802,0
1635,487,600,0
1636,825,422,0
1637,361,508,0
1638,359,515,0
1639,218,518,0
1640,725,647,0
1641,833,506,0
1642,657,301,0
1643,750,973,0
1644,413,459,0
1645,641,46,0
1646,253,33,0
1647,711,990,0
1648,544,574,0
1649,481,227,0
1650,882,798,0
1651,917,490,0
1652,108,997,0
1653,379,969,0
1654,3,208,0
1655,466,865,0
1656,533,615,0
1657,384,447,0
1658,752,295,0
1659,486,179,0
1660,426,424,0
1661,286,821,0
1662,60,327,0
1663,5,77,0
1664,424,527,0
