item,price,weight,sol
711,86,711,0
712,639,975,0
713,912,408,0
714,683,846,0
715,897,269,0
716,912,408,0
717,897,269,0
718,267,187,0
719,531,454,0
720,230,609,0
721,58,213,0
722,624,837,0
723,269,567,0
724,542,785,0
725,153,200,0
726,129,963,0
727,448,365,0
728,410,710,0
729,523,291,0
730,339,467,0
731,203,990,0
732,128,567,0
733,430,101,0
734,874,535,0
735,146,852,0
736,103,227,0
737,121,700,0
738,789,674,0
739,506,326,0
740,210,72,0
741,998,181,0
742,181,247,0
743,261,279,0
744,359,901,0
745,63,748,0
746,878,438,0
747,931,52,0
748,759,237,0
749,931,315,0
750,766,976,0
751,583,259,0
752,164,407,0
753,980,343,0
754,712,823,0
755,413,459,0
756,565,143,0
757,279,660,0
758,843,821,0
759,664,386,0
760,458,936,0
761,117,98,0
762,726,612,0
763,237,795,0
764,347,346,0
765,112,50,0
766,752,295,0
767,80,706,0
768,407,840,0
769,539,719,0
770,992,298,0
771,377,859,0
772,759,237,0
773,821,894,0
774,712,823,0
775,657,301,0
776,689,678,0
777,591,360,0
778,90,663,0
779,31,638,0
780,359,515,0
781,700,72,0
782,377,859,0
783,359,901,0
784,880,854,0
785,182,648,0
786,770,10,0
787,224,790,0
788,789,674,0
789,542,91,0
790,207,480,0
791,225,86,0
792,444,107,0
793,86,711,0
794,825,422,0
795,82,182,0
796,97,826,0
797,764,962,0
798,385,530,0
799,82,182,0
800,586,579,0
801,794,995,0
802,639,975,0
803,261,279,0
804,308,877,0
805,401,196,0
806,428,682,0
807,649,322,0
808,637,603,0
809,58,213,0
810,79,88,0
811,934,881,0
812,269,567,0
813,227,512,0
814,163,987,0
815,3,962,0
816,494,553,0
817,529,795,0
818,172,449,0
819,225,936,0
820,443,61,0
821,153,196,0
822,446,26,0
823,160,347,0
824,976,447,0
825,980,613,0
826,136,902,0
827,339,467,0
828,253,318,0
829,286,821,0
830,570,881,0
831,574,315,0
832,952,64,0
833,97,184,0
834,569,107,0
835,772,902,0
836,244,722,0
837,640,622,0
838,159,391,0
839,346,721,0
840,858,940,0
841,113,220,0
842,724,29,0
843,977,376,0
844,214,683,0
845,181,247,0
846,116,201,0
847,541,502,0
848,832,277,0
849,489,561,0
850,181,88,0
851,772,645,0
852,172,449,0
853,261,279,0
854,891,859,0
855,641,46,0
856,94,231,0
857,52,899,0
858,225,86,0
859,291,60,0
860,853,390,0
861,89,416,0
862,216,638,0
863,887,361,0
864,993,671,0
865,572,894,0
866,664,740,0
867,494,553,0
868,347,564,0
869,544,574,0
870,980,613,0
871,131,433,0
872,649,866,0
873,719,860,0
874,640,622,0
875,726,612,0
876,800,90,0
877,91,109,0
878,737,600,0
879,182,648,0
880,479,540,0
881,117,98,0
882,48,308,0
883,356,192,0
884,887,361,0
885,116,201,0
886,682,261,0
887,728,685,0
888,531,454,0
889,997,199,0
890,420,457,0
891,385,530,0
892,934,881,0
893,912,408,0
894,700,546,0
895,225,936,0
896,94,231,0
897,112,50,0
898,787,637,0
899,933,144,0
900,377,859,0
901,606,313,0
902,702,407,0
903,766,976,0
904,895,403,0
905,591,360,0
906,934,881,0
907,216,638,0
908,891,859,0
909,994,367,0
910,640,622,0
911,931,70,0
912,164,407,0
913,506,326,0
914,636,879,0
915,232,135,0
916,230,609,0
917,904,370,0
918,102,16,0
919,115,405,0
920,660,309,0
921,380,225,0
922,123,970,0
923,398,810,0
924,345,525,0
925,739,689,0
926,689,678,0
927,912,341,0
928,289,549,0
929,201,886,0
930,952,64,0
931,58,213,0
932,93,793,0
933,572,894,0
934,952,64,0
935,65,585,0
936,90,663,0
937,149,932,0
938,284,608,0
939,79,88,0
940,649,866,0
941,181,88,0
942,172,449,0
943,787,637,0
944,544,574,0
945,256,472,0
946,711,988,0
947,24,286,0
948,568,393,0
949,94,485,0
950,838,487,0
951,979,592,0
952,843,821,0
953,569,107,0
954,206,322,0
955,296,975,0
956,448,732,0
957,660,309,0
958,702,407,0
959,779,853,0
960,952,849,0
961,770,21,0
962,931,52,0
963,379,431,0
964,512,516,0
965,977,376,0
966,624,837,0
967,993,671,0
968,639,975,0
969,770,21,0
970,286,992,0
971,798,485,0
972,52,163,0
973,531,191,0
974,858,760,0
975,850,590,0
976,874,138,0
977,583,259,0
978,86,711,0
979,794,995,0
980,395,153,0
981,745,855,0
982,253,812,0
983,419,145,0
984,252,467,0
985,9,916,0
986,838,277,0
987,289,486,0
988,63,748,0
989,63,748,0
990,642,983,0
991,702,407,0
992,431,919,0
993,379,969,0
994,575,430,0
995,207,480,0
996,506,326,0
997,858,940,0
998,810,313,0
999,930,785,0
1000,930,785,0
1001,912,408,0
1002,116,277,0
1003,266,164,0
1004,388,596,0
1005,692,400,0
1006,466,865,0
1007,345,525,0
1008,286,992,0
1009,509,300,0
1010,833,506,0
1011,501,306,0
1012,380,225,0
1013,286,992,0
1014,52,163,0
1015,404,512,0
1016,565,143,0
1017,531,454,0
1018,182,648,0
1019,766,976,0
1020,764,307,0
1021,406,66,0
1022,35,718,0
1023,35,718,0
1024,695,209,0
1025,537,122,0
1026,542,91,0
1027,286,821,0
1028,701,429,0
1029,291,60,0
1030,86,711,0
1031,284,608,0
1032,356,192,0
1033,303,748,0
1034,605,665,0
1035,666,45,0
1036,887,361,0
1037,19,965,0
1038,633,299,0
1039,666,45,0
1040,420,457,0
1041,376,143,0
1042,764,98,0
1043,933,144,0
1044,580,938,0
1045,887,939,0
1046,433,496,0
1047,660,417,0
1048,702,407,0
1049,252,467,0
1050,35,718,0
1051,418,261,0
1052,406,66,0
1053,739,689,0
1054,195,5,0
1055,481,609,0
1056,917,490,0
1057,853,390,0
1058,89,416,0
1059,712,823,0
1060,541,502,0
1061,41,818,0
1062,239,806,0
1063,486,853,0
1064,766,976,0
1065,97,184,0
1066,660,105,0
1067,859,74,0
1068,235,749,0
1069,957,564,0
1070,327,703,0
1071,500,294,0
1072,404,512,0
1073,541,502,0
1074,86,711,0
1075,308,335,0
1076,726,612,0
1077,206,322,0
1078,833,527,0
1079,308,877,0
1080,289,549,0
1081,289,486,0
1082,303,748,0
1083,918,564,0
1084,842,746,0
1085,689,678,0
1086,103,776,0
1087,683,846,0
1088,71,97,0
1089,159,391,0
1090,422,252,0
1091,164,407,0
1092,533,615,0
1093,931,315,0
1094,992,298,0
1095,90,663,0
1096,203,990,0
1097,856,71,0
1098,146,852,0
1099,252,467,0
1100,723,984,0
1101,684,748,0
1102,842,746,0
1103,418,261,0
1104,466,865,0
1105,554,306,0
1106,609,100,0
1107,446,26,0
1108,849,651,0
1109,930,785,0
1110,904,370,0
1111,930,785,0
1112,30,480,0
1113,979,592,0
1114,824,276,0
1115,624,837,0
1116,97,826,0
1117,961,157,0
1118,832,277,0
1119,108,997,0
1120,685,922,0
1121,657,301,0
1122,952,64,0
1123,19,965,0
1124,745,941,0
1125,878,293,0
1126,958,541,0
1127,31,638,0
1128,426,424,0
1129,908,97,0
1130,838,487,0
1131,503,720,0
1132,251,535,0
1133,832,690,0
1134,216,343,0
1135,833,527,0
1136,359,515,0
1137,108,997,0
1138,359,901,0
1139,253,33,0
1140,448,732,0
1141,685,922,0
1142,787,637,0
1143,472,368,0
1144,745,941,0
1145,821,894,0
1146,438,462,0
1147,356,192,0
1148,752,295,0
1149,887,361,0
1150,282,8,0
1151,232,135,0
1152,9,140,0
1153,319,496,0
1154,108,997,0
1155,113,910,0
1156,187,864,0
1157,438,462,0
1158,833,506,0
1159,287,299,0
1160,576,793,0
1161,389,324,0
1162,934,881,0
1163,541,502,0
1164,684,748,0
1165,880,854,0
1166,642,983,0
1167,331,855,0
1168,542,44,0
1169,167,596,0
1170,878,438,0
1171,791,9,0
1172,878,293,0
1173,123,334,0
1174,446,26,0
1175,91,109,0
1176,759,449,0
1177,339,467,0
1178,637,603,0
1179,413,459,0
1180,772,685,0
1181,430,101,0
1182,469,685,0
1183,97,95,0
1184,897,269,0
1185,833,506,0
1186,376,143,0
1187,159,391,0
1188,383,272,0
1189,764,307,0
1190,225,86,0
1191,821,894,0
1192,726,612,0
1193,379,969,0
1194,428,183,0
1195,745,855,0
1196,977,376,0
1197,962,972,0
1198,146,852,0
1199,664,386,0
1200,214,179,0
1201,625,706,0
1202,992,421,0
1203,893,984,0
1204,746,163,0
1205,261,279,0
1206,692,400,0
1207,225,936,0
1208,770,21,0
1209,529,795,0
1210,849,651,0
1211,430,101,0
1212,188,388,0
1213,100,307,0
1214,824,724,0
1215,824,724,0
1216,25,635,0
1217,115,405,0
1218,212,988,0
1219,379,969,0
1220,737,391,0
1221,431,644,0
1222,286,992,0
1223,598,94,0
1224,5,77,0
1225,448,732,0
1226,531,665,0
1227,976,447,0
1228,129,868,0
1229,376,143,0
1230,753,696,0
1231,833,506,0
1232,707,242,0
1233,856,71,0
1234,244,722,0
1235,97,184,0
1236,373,255,0
1237,895,403,0
1238,3,208,0
1239,757,330,0
1240,301,565,0
1241,346,721,0
1242,71,97,0
1243,660,417,0
1244,494,553,0
1245,700,546,0
1246,49,952,0
1247,112,50,0
1248,356,192,0
1249,889,725,0
1250,5,77,0
1251,138,787,0
1252,858,940,0
1253,770,10,0
1254,492,840,0
1255,443,61,0
1256,867,606,0
1257,692,400,0
1258,269,567,0
1259,94,485,0
1260,810,313,0
1261,359,901,0
1262,212,988,0
1263,544,574,0
1264,230,609,0
1265,339,467,0
1266,536,923,0
1267,364,964,0
1268,182,648,0
1269,711,988,0
1270,251,535,0
1271,838,487,0
1272,565,143,0
1273,216,638,0
1274,764,307,0
1275,356,192,0
1276,113,220,0
1277,919,951,0
1278,874,138,0
1279,201,478,0
1280,227,512,0
1281,759,449,0
1282,735,948,0
1283,9,140,0
1284,509,300,0
1285,531,191,0
1286,49,952,0
1287,235,749,0
1288,219,212,0
1289,167,596,0
1290,750,973,0
1291,712,823,0
1292,838,487,0
1293,529,795,0
1294,580,938,0
1295,481,609,0
1296,218,518,0
1297,214,179,0
1298,102,16,0
1299,537,400,0
1300,764,98,0
1301,930,770,0
1302,379,431,0
1303,410,710,0
1304,912,408,0
1305,979,592,0
1306,724,29,0
1307,918,564,0
1308,286,992,0
1309,31,638,0
1310,153,200,0
1311,930,785,0
1312,539,719,0
1313,229,834,0
1314,720,856,0
1315,971,323,0
1316,94,485,0
1317,943,895,0
1318,431,919,0
1319,94,231,0
1320,188,388,0
1321,789,674,0
1322,766,882,0
1323,377,859,0
1324,269,567,0
1325,933,144,0
1326,555,329,0
1327,86,711,0
1328,17,187,0
1329,598,94,0
1330,65,585,0
1331,908,97,0
1332,146,852,0
1333,569,30,0
1334,555,329,0
1335,858,940,0
1336,253,33,0
1337,261,279,0
1338,512,516,0
1339,131,433,0
1340,764,487,0
1341,5,77,0
1342,712,823,0
1343,108,997,0
1344,938,897,0
1345,569,723,0
1346,383,272,0
1347,533,615,0
1348,207,480,0
1349,260,275,0
1350,80,706,0
1351,253,33,0
1352,252,467,0
1353,481,609,0
1354,206,322,0
1355,204,295,0
1356,917,490,0
1357,772,902,0
1358,428,183,0
1359,426,424,0
1360,919,951,0
1361,742,811,0
1362,252,467,0
1363,961,157,0
1364,711,988,0
1365,954,26,0
1366,81,972,0
1367,746,163,0
1368,356,192,0
1369,90,663,0
1370,419,846,0
1371,131,433,0
1372,555,329,0
1373,997,199,0
1374,216,343,0
1375,430,101,0
1376,433,496,0
1377,282,8,0
1378,244,722,0
1379,666,45,0
1380,269,567,0
1381,682,261,0
1382,420,457,0
1383,568,393,0
1384,380,225,0
1385,201,886,0
1386,787,637,0
1387,952,64,0
1388,764,962,0
1389,880,854,0
1390,208,459,0
1391,261,279,0
1392,737,391,0
1393,116,201,0
1394,537,400,0
1395,542,91,0
1396,745,855,0
1397,195,5,0
1398,376,143,0
1399,568,360,0
1400,853,390,0
1401,992,421,0
1402,95,764,0
1403,878,293,0
1404,283,860,0
1405,783,772,0
1406,798,485,0
1407,993,671,0
1408,700,546,0
1409,206,322,0
1410,598,94,0
1411,702,407,0
1412,617,874,0
1413,583,259,0
1414,347,346,0
1415,149,932,0
1416,136,733,0
1417,531,665,0
1418,970,359,0
1419,376,143,0
1420,327,703,0
1421,308,877,0
1422,20,665,0
1423,142,554,0
1424,289,486,0
1425,279,660,0
1426,239,806,0
1427,24,286,0
1428,117,98,0
1429,658,955,0
1430,3,208,0
1431,833,570,0
1432,489,561,0
1433,90,663,0
1434,425,449,0
1435,115,405,0
1436,195,801,0
1437,575,430,0
1438,342,958,0
1439,214,683,0
1440,539,719,0
1441,821,894,0
1442,94,485,0
1443,649,322,0
1444,958,685,0
1445,695,209,0
1446,41,818,0
1447,980,613,0
1448,404,512,0
1449,203,990,0
1450,472,619,0
1451,770,21,0
1452,652,317,0
1453,536,923,0
1454,639,975,0
1455,598,416,0
1456,757,330,0
1457,725,647,0
1458,752,295,0
1459,60,327,0
1460,196,529,0
1461,858,760,0
1462,804,956,0
1463,60,327,0
1464,225,86,0
1465,843,224,0
1466,324,330,0
1467,160,347,0
1468,605,665,0
1469,598,94,0
1470,804,956,0
1471,764,98,0
1472,789,674,0
1473,943,411,0
1474,649,866,0
1475,339,467,0
1476,5,77,0
1477,489,561,0
1478,356,192,0
1479,726,98,0
1480,225,936,0
1481,728,685,0
1482,146,852,0
1483,306,514,0
1484,838,487,0
1485,86,711,0
1486,739,689,0
1487,934,881,0
1488,419,145,0
1489,291,60,0
1490,126,676,0
1491,86,711,0
1492,48,308,0
1493,130,478,0
1494,745,941,0
1495,327,703,0
1496,210,72,0
1497,218,518,0
1498,437,857,0
1499,334,715,0
1500,130,478,0
1501,430,101,0
1502,789,674,0
1503,207,480,0
1504,641,46,0
1505,874,138,0
1506,824,724,0
1507,388,596,0
1508,531,665,0
1509,954,576,0
1510,800,90,0
1511,224,790,0
1512,282,8,0
1513,472,368,0
1514,658,955,0
1515,142,554,0
1516,512,516,0
1517,313,536,0
1518,665,388,0
1519,379,431,0
1520,123,334,0
1521,438,462,0
1522,428,682,0
1523,919,951,0
1524,448,732,0
1525,116,277,0
1526,9,140,0
1527,639,975,0
1528,448,365,0
1529,943,895,0
1530,963,494,0
1531,979,592,0
1532,396,813,0
1533,335,179,0
1534,472,619,0
1535,218,518,0
1536,878,438,0
1537,533,615,0
1538,477,34,0
1539,702,407,0
1540,972,863,0
1541,376,143,0
1542,296,975,0
1543,168,770,0
1544,256,472,0
1545,931,315,0
1546,266,164,0
1547,395,153,0
1548,225,86,0
1549,852,401,0
1550,466,865,0
1551,103,776,0
1552,838,487,0
1553,518,564,0
1554,737,391,0
1555,753,696,0
1556,142,554,0
1557,103,227,0
1558,725,314,0
1559,544,574,0
1560,97,184,0
1561,963,494,0
1562,912,341,0
1563,842,746,0
1564,726,612,0
1565,675,668,0
1566,998,181,0
1567,218,518,0
1568,833,506,0
1569,267,187,0
1570,126,16,0
1571,384,447,0
1572,129,868,0
1573,542,785,0
1574,25,635,0
1575,980,613,0
1576,232,135,0
1577,3,208,0
1578,115,405,0
1579,147,271,0
1580,95,764,0
1581,783,772,0
1582,764,307,0
1583,962,972,0
1584,35,718,0
1585,840,268,0
1586,284,608,0
1587,201,478,0
1588,838,487,0
1589,296,975,0
1590,434,662,0
1591,569,107,0
1592,267,187,0
1593,153,200,0
1594,536,923,0
1595,159,391,0
1596,214,179,0
1597,492,840,0
1598,882,798,0
1599,147,271,0
1600,180,911,0
1601,541,459,0
1602,804,956,0
1603,432,188,0
1604,943,52,0
1605,954,26,0
1606,658,955,0
1607,153,200,0
1608,383,272,0
1609,665,388,0
1610,289,486,0
1611,296,975,0
1612,126,16,0
1613,306,514,0
1614,61,487,0
1615,339,467,0
1616,128,15,0
1617,810,313,0
1618,720,856,0
1619,745,855,0
1620,431,644,0
1621,887,361,0
1622,380,225,0
1623,142,554,0
1624,642,983,0
1625,52,163,0
1626,754,156,0
1627,878,438,0
1628,416,248,0
1629,116,201,0
1630,893,984,0
1631,752,295,0
1632,531,191,0
1633,684,748,0
1634,943,52,0
1635,513,267,0
1636,598,94,0
1637,576,793,0
1638,181,247,0
1639,686,642,0
1640,282,8,0
1641,747,862,0
1642,501,306,0
1643,97,826,0
1644,206,322,0
1645,660,417,0
1646,416,248,0
1647,95,764,0
1648,509,300,0
1649,167,596,0
1650,957,564,0
1651,444,107,0
1652,912,408,0
1653,931,52,0
1654,149,932,0
1655,94,231,0
1656,195,801,0
1657,196,529,0
1658,3,208,0
1659,227,512,0
1660,891,859,0
1661,345,525,0
1662,188,388,0
1663,486,853,0
1664,501,306,0
