item,price,weight,sol
1203,933,144,0
1204,992,298,0
1205,888,40,0
1206,214,683,0
1207,569,30,0
1208,572,894,0
1209,882,798,0
1210,791,403,0
1211,3,962,0
1212,709,719,0
1213,126,343,0
1214,878,438,0
1215,506,326,0
1216,466,865,0
1217,131,433,0
1218,917,490,0
1219,167,596,0
1220,347,346,0
1221,116,201,0
1222,81,972,0
1223,230,609,0
1224,783,772,0
1225,82,182,0
1226,970,359,0
1227,260,275,0
1228,952,64,0
1229,850,590,0
1230,772,902,0
1231,537,122,0
1232,759,449,0
1233,542,91,0
1234,516,906,0
1235,842,746,0
1236,689,678,0
1237,153,200,0
1238,541,459,0
1239,843,224,0
1240,94,485,0
1241,662,611,0
1242,419,145,0
1243,492,840,0
1244,625,706,0
1245,833,570,0
1246,867,606,0
1247,356,192,0
1248,858,760,0
1249,666,45,0
1250,539,719,0
1251,723,984,0
1252,331,855,0
1253,660,105,0
1254,934,881,0
1255,296,975,0
1256,416,248,0
1257,448,365,0
1258,606,313,0
1259,893,984,0
1260,208,730,0
1261,142,554,0
1262,379,969,0
1263,591,360,0
1264,922,596,0
1265,420,826,0
1266,859,74,0
1267,889,28,0
1268,583,707,0
1269,609,100,0
1270,232,135,0
1271,697,358,0
1272,723,984,0
1273,20,311,0
1274,168,770,0
1275,269,567,0
1276,194,799,0
1277,777,944,0
1278,201,886,0
1279,90,663,0
1280,523,291,0
1281,313,536,0
1282,500,294,0
1283,207,480,0
1284,24,286,0
1285,432,188,0
1286,536,923,0
1287,206,322,0
1288,922,596,0
1289,48,308,0
1290,286,821,0
1291,820,822,0
1292,728,685,0
1293,266,164,0
1294,980,613,0
1295,542,785,0
1296,533,615,0
1297,683,846,0
1298,367,363,0
1299,977,376,0
1300,683,846,0
1301,14,521,0
1302,931,315,0
1303,376,143,0
1304,7,759,0
1305,224,790,0
1306,912,341,0
1307,752,295,0
1308,904,370,0
1309,542,44,0
1310,5,77,0
1311,919,951,0
1312,724,29,0
1313,481,227,0
1314,115,405,0
1315,229,834,0
1316,131,433,0
1317,569,30,0
1318,506,326,0
1319,406,66,0
1320,583,259,0
1321,286,992,0
1322,820,822,0
1323,416,248,0
1324,239,806,0
1325,52,163,0
1326,858,760,0
1327,992,298,0
1328,664,386,0
1329,825,422,0
1330,652,317,0
1331,45,814,0
1332,269,567,0
1333,575,430,0
1334,719,860,0
1335,853,390,0
1336,764,307,0
1337,147,271,0
1338,434,662,0
1339,649,322,0
1340,430,101,0
1341,71,97,0
1342,753,696,0
1343,712,823,0
1344,113,220,0
1345,943,52,0
1346,380,225,0
1347,630,820,0
1348,791,403,0
1349,129,963,0
1350,113,220,0
1351,153,207,0
1352,433,496,0
1353,665,388,0
1354,141,410,0
1355,194,868,0
1356,912,341,0
1357,909,816,0
1358,993,671,0
1359,810,313,0
1360,998,181,0
1361,359,901,0
1362,994,367,0
1363,909,816,0
1364,665,388,0
1365,516,906,0
1366,640,502,0
1367,116,201,0
1368,779,853,0
1369,359,515,0
1370,224,790,0
1371,58,213,0
1372,425,299,0
1373,791,9,0
1374,766,976,0
1375,466,865,0
1376,583,707,0
1377,141,410,0
1378,253,812,0
1379,432,188,0
1380,745,941,0
1381,700,72,0
1382,770,21,0
1383,804,956,0
1384,244,722,0
1385,912,408,0
1386,324,330,0
1387,123,970,0
1388,614,615,0
1389,657,301,0
1390,428,682,0
1391,641,46,0
1392,943,411,0
1393,542,91,0
1394,237,822,0
1395,100,307,0
1396,486,853,0
1397,878,438,0
1398,388,596,0
1399,217,421,0
1400,931,52,0
1401,874,138,0
1402,80,706,0
1403,5,77,0
1404,477,34,0
1405,204,295,0
1406,850,590,0
1407,972,863,0
1408,952,849,0
1409,376,143,0
1410,65,585,0
1411,542,44,0
1412,342,958,0
1413,516,906,0
1414,712,823,0
1415,487,600,0
1416,376,143,0
1417,335,179,0
1418,544,574,0
1419,65,585,0
1420,887,361,0
1421,489,561,0
1422,334,715,0
1423,187,864,0
1424,580,938,0
1425,434,662,0
1426,256,472,0
1427,291,836,0
1428,695,209,0
1429,128,567,0
1430,723,984,0
1431,887,939,0
1432,889,725,0
1433,80,146,0
1434,153,200,0
1435,558,159,0
1436,911,19,0
1437,759,237,0
1438,324,330,0
1439,253,33,0
1440,431,919,0
1441,664,740,0
1442,523,291,0
1443,979,592,0
1444,804,956,0
1445,609,100,0
1446,195,801,0
1447,700,72,0
1448,361,508,0
1449,95,764,0
1450,660,105,0
1451,269,567,0
1452,66,191,0
1453,282,8,0
1454,614,615,0
1455,889,725,0
1456,420,826,0
1457,971,323,0
1458,660,417,0
1459,639,975,0
1460,859,10,0
1461,764,307,0
1462,235,749,0
1463,79,88,0
1464,187,864,0
1465,472,368,0
1466,512,516,0
1467,512,516,0
1468,153,207,0
1469,675,668,0
1470,735,948,0
1471,724,29,0
1472,931,70,0
1473,253,812,0
1474,917,850,0
1475,398,810,0
1476,128,15,0
1477,81,972,0
1478,770,21,0
1479,501,306,0
1480,195,801,0
1481,217,421,0
1482,922,596,0
1483,359,901,0
1484,356,192,0
1485,913,802,0
1486,994,367,0
1487,214,179,0
1488,373,255,0
1489,379,431,0
1490,214,179,0
1491,80,706,0
1492,303,748,0
1493,958,541,0
1494,167,596,0
1495,291,836,0
1496,472,368,0
1497,574,315,0
1498,116,201,0
1499,747,862,0
1500,267,187,0
1501,419,846,0
1502,49,952,0
1503,385,530,0
1504,210,72,0
1505,843,224,0
1506,791,403,0
1507,153,196,0
1508,126,676,0
1509,443,61,0
1510,684,748,0
1511,458,936,0
1512,367,363,0
1513,666,45,0
1514,728,685,0
1515,398,810,0
1516,494,553,0
1517,448,365,0
1518,93,793,0
1519,559,729,0
1520,934,881,0
1521,536,923,0
1522,301,565,0
1523,420,457,0
1524,849,651,0
1525,35,718,0
1526,419,145,0
1527,115,405,0
1528,113,910,0
1529,7,759,0
1530,660,417,0
1531,201,478,0
1532,770,21,0
1533,385,530,0
1534,931,70,0
1535,24,286,0
1536,218,518,0
1537,639,975,0
1538,994,367,0
1539,17,187,0
1540,7,738,0
1541,297,780,0
1542,764,307,0
1543,707,242,0
1544,537,400,0
1545,116,201,0
1546,754,340,0
1547,512,516,0
1548,667,122,0
1549,707,242,0
1550,766,882,0
1551,712,823,0
1552,182,648,0
1553,71,97,0
1554,63,748,0
1555,745,855,0
1556,745,855,0
1557,194,799,0
1558,580,938,0
1559,5,77,0
1560,196,529,0
1561,25,635,0
1562,657,301,0
1563,308,335,0
1564,569,30,0
1565,20,665,0
1566,180,911,0
1567,764,307,0
1568,943,895,0
1569,123,334,0
1570,770,21,0
1571,324,330,0
1572,239,806,0
1573,432,188,0
1574,80,706,0
1575,63,748,0
1576,147,271,0
1577,569,30,0
1578,576,793,0
1579,993,671,0
1580,652,317,0
1581,492,840,0
1582,766,976,0
1583,136,902,0
1584,130,478,0
1585,319,496,0
1586,235,749,0
1587,448,365,0
1588,433,496,0
1589,145,808,0
1590,689,678,0
1591,66,191,0
1592,692,400,0
1593,331,855,0
1594,931,315,0
1595,752,295,0
1596,897,269,0
1597,446,26,0
1598,825,422,0
1599,345,525,0
1600,217,421,0
1601,977,376,0
1602,210,72,0
1603,167,596,0
1604,477,34,0
1605,542,44,0
1606,489,561,0
1607,719,860,0
1608,891,859,0
1609,377,859,0
1610,882,798,0
1611,542,44,0
1612,58,213,0
1613,726,98,0
1614,207,693,0
1615,916,605,0
1616,45,814,0
1617,707,242,0
1618,279,660,0
1619,766,882,0
1620,690,250,0
1621,319,496,0
1622,24,286,0
1623,9,140,0
1624,214,683,0
1625,633,299,0
1626,952,64,0
1627,164,407,0
1628,286,992,0
1629,849,651,0
1630,313,536,0
1631,237,795,0
1632,80,706,0
1633,908,97,0
1634,702,407,0
1635,840,268,0
1636,141,410,0
1637,444,107,0
1638,187,864,0
1639,922,596,0
1640,347,346,0
1641,253,318,0
1642,197,116,0
1643,747,862,0
1644,267,187,0
1645,938,897,0
1646,874,535,0
1647,825,422,0
1648,196,710,0
1649,843,821,0
1650,61,487,0
1651,52,899,0
1652,385,530,0
1653,45,814,0
1654,887,361,0
1655,933,144,0
1656,754,156,0
1657,970,359,0
1658,541,502,0
1659,707,242,0
1660,895,403,0
1661,115,405,0
1662,431,919,0
1663,772,645,0
1664,168,770,0
